,TOA,first_diff,residuals,theta,circResiduals
59,1769.9989576339722,30.000020027160645,-0.008395947086120452,1.2439872387411377,-0.00218674724927323
60,1799.9989776611328,30.000061988830566,-0.00835375803713591,1.2650717947036185,-0.002259758667703905
61,1829.9990396499634,30.000438690185547,-0.007977036509632704,1.286156380157519,-0.002011386808611751
62,1859.999478340149,29.999632835388184,-0.008783477094413248,1.3072412303639362,-0.0029592709118828487
63,1889.999111175537,30.000295639038086,-0.008119095648624543,1.3283255142010457,-0.0024493581023625095
64,1919.9994068145752,30.00062656402588,-0.007789574508719758,1.3494102638685324,-0.0022872695160424603
65,1950.000033378601,30.000503540039062,-0.007913195507027545,1.3704952461160782,-0.002591211343806467
66,1980.0005369186401,30.00068759918213,-0.007727686350261387,1.3915801419001435,-0.0025988285352872946
67,2010.0012245178223,29.978285789489746,-0.007430479341157158,1.4126651670442996,-0.002507469552497761
68,2039.979510307312,30.001113891601562,-0.007301587514186024,1.433734447791962,-0.002596886945313544
69,2069.9806241989136,30.00162124633789,-0.006794972374016909,1.4548197725421304,-0.002321274796222435
70,2099.9822454452515,30.001173973083496,-0.007241297360656039,1.4759054538703718,-0.003011036621565157
71,2129.983419418335,29.999984741210938,-0.008431699300946692,1.4969908208468907,-0.00445719331366129
72,2159.983404159546,30.003633499145508,-0.004782422682527208,1.518075352009769,-0.001075868332212902
73,2189.9870376586914,30.00236415863037,-0.006051405272005511,1.5391624475856305,-0.002624925012921324
74,2219.989401817322,30.002758026123047,-0.005657326083593707,1.5602486510460503,-0.002522873379238016
75,2249.992159843445,30.00296688079834,-0.005449180263084087,1.581335131323658,-0.002618594398315379
76,2279.995126724243,30.002768516540527,-0.005647260433020282,1.6024217583881044,-0.0031322440681387596
77,2309.9978952407837,30.004149436950684,-0.004266986285312512,1.6235082460385672,-0.0020790974942086777
78,2340.0020446777344,29.981253623962402,-0.0044625357294485815,1.6445957042248376,-0.0026132050275697073
79,2369.983298301697,30.004515647888184,-0.003899595866564746,1.6656670708201753,-0.0023998172313679095
80,2399.987813949585,30.00484275817871,-0.0035733929043925503,1.6867547863861074,-0.00243454321806001
81,2429.9926567077637,30.005105018615723,-0.003310667511021678,1.7078427318510603,-0.0025437004076705686
82,2459.9977617263794,30.00617027282715,-0.002246046914611057,1.7289308616373855,-0.0018617501745590587
83,2490.0039319992065,29.983210563659668,-0.002505316728527506,1.7500197401036124,-0.0025143189074347053
84,2519.987142562866,30.006739616394043,-0.0016763596925544449,1.771092482071517,-0.0020887881678654675
85,2549.9938821792603,30.006932258605957,-0.001483411494405406,1.7921817606826864,-0.002309840007672346
86,2580.000814437866,29.98499584197998,-0.0007206294635649126,1.8132711746862822,-0.0019711378731086422
87,2609.985810279846,30.00816822052002,-0.00024757169924548295,1.8343451713800376,-0.0019317278143891753
88,2639.993978500366,30.00869846343994,0.00011885947369670406,1.8554354540399915,-0.002008972236030559
89,2670.002676963806,29.986560821533203,0.0006813834927640421,1.8765261093642474,-0.0018996311224872622
90,2699.9892377853394,30.009761810302734,0.0011829186503267766,1.8976012059539011,-0.001860232298934266
91,2729.998999595642,29.987828254699707,0.0019482235398894064,1.918692608617539,-0.0015665108033235224
92,2759.986827850342,30.010921478271484,0.0023424498732255387,1.9397685959821156,-0.0016523968004954603
93,2789.9977493286133,29.988983154296875,0.003103719846387274,1.960860813681349,-0.001380275888776348
94,2819.98673248291,30.01208209991455,0.0035033633120659987,1.9819376127302233,-0.0014778674867881123
95,2849.9988145828247,29.990066528320312,0.004186717806359021,2.003030646135312,-0.0013003600479475665
96,2879.988881111145,30.01344585418701,0.004866228537400192,2.024108206599019,-0.0011343237233959035
97,2910.002326965332,29.991487503051758,0.0056077904993391565,2.0452021984752435,-0.0009144128009997369
98,2939.993814468384,30.01461887359619,0.0060398861115876605,2.066280757625658,-0.0010111256864338038
99,2970.00843334198,29.99295997619629,0.007079960059856415,2.0873755739211113,-0.0005075778225220942
100,3000.0013933181763,29.99330425262451,0.00742460085568848,2.1084551679522496,-0.0007061422238436588
101,3029.994697570801,29.99398708343506,0.00810747231739556,2.12953500394708,-0.0005733046153796901
102,3059.988684654236,30.017440795898438,0.008862478805282473,2.1506153198477387,-0.0003749227828720933
103,3090.0061254501343,29.995144844055176,0.009264618811080295,2.171712119441158,-0.0005361810593217508
104,3120.0012702941895,29.996493339538574,0.010613797857893922,2.1927932490368924,0.00024393472725160043
105,3149.997763633728,29.996793746948242,0.010913476271108892,2.2138753263796103,-3.130433122707811e-05
106,3179.9945573806763,29.99755573272705,0.011676828737076914,2.234957614854082,0.00015155157460509244
107,3209.9921131134033,29.99861431121826,0.012734261073899987,2.2560404388659228,0.0006231570451152232
108,3239.9907274246216,30.021129608154297,0.012550895186783189,2.277124006865848,-0.00015111189404896225
109,3270.011857032776,29.999842643737793,0.013962782767734916,2.298223399023152,0.0006646308564045161
110,3300.0116996765137,29.97785472869873,0.014674882319563062,2.319307830317359,0.0007764782820068872
111,3329.9895544052124,30.001249313354492,0.015369081128557428,2.3403768081077114,0.0008666080303660461
112,3359.990803718567,30.001763343811035,0.01588407704639839,2.3614622280347337,0.0007730717598615627
113,3389.992567062378,30.002641677856445,0.01676195268730971,2.382548009231646,0.001038681890407761
114,3419.9952087402344,30.00363063812256,0.01775056736855868,2.40363440773759,0.0014115622679823324
115,3449.998839378357,30.004162788391113,0.018283361733915447,2.4247215013026735,0.0013254247253575609
116,3480.003002166748,30.004487991333008,0.018607776379392912,2.4458089688725773,0.0010279942536764348
117,3510.007490158081,29.98275375366211,0.019573736479803868,2.4668966650009834,0.001369476708910338
118,3539.990243911743,30.006820678710938,0.020940637042299166,2.48796908591457,0.002110006346229338
119,3569.997064590454,30.006183624267578,0.020303773756921197,2.5090584214978002,0.0008442003525012641
120,3600.0032482147217,29.985502243041992,0.022322241416839226,2.5301473093476603,0.0022319485252677504
121,3629.9887504577637,30.008419036865234,0.022539002335010716,2.5512216619492296,0.0018169165536241448
122,3659.997169494629,30.009193420410156,0.023151405633818522,2.572312120887441,0.001795815824752807
123,3690.006362915039,29.98714256286621,0.023798437592733587,2.593403124076396,0.0018083803276240026
