,Datetime,RA,DEC,Lon,Lat,APmag,S-brt,delta,deldot,S-O-T /r,S-T-O,Sky_motion,Sky_mot_PA,RelVel-ANG,Lun_Sky_Brt,sky_SNR,time_from_start,Month,Year,Day,PC,residuals
0,2024-01-01 00:00:00,158.798125,12.752305555555555,155.65444762479936,3.566519262966599,-11.15,4.560,0.00270481348636,0.0084978,123.9718 /L,55.8978,29.622877,115.41135,0.505951,n.a.,n.a.,0.0,1,2024,1,25.296055495296876,
1,2024-01-01 01:00:00,159.255125,12.5405,156.14806138538998,3.5358674052865857,-11.137,4.568,0.0027050115937,0.0079677,123.5232 /L,56.3458,29.615967,115.51085,0.4746342,n.a.,n.a.,3600.0,1,2024,1,24.801848351107704,
2,2024-01-01 02:00:00,159.71125,12.327944444444444,156.641522781206,3.5049287613096323,-11.124,4.576,0.00270519690712,0.0074344,123.0746 /L,56.7936,29.609355,115.6085,0.4431115,n.a.,n.a.,7200.0,1,2024,1,24.307786646166456,
3,2024-01-01 03:00:00,160.16654166666666,12.114666666666666,157.1348539613294,3.473728194781765,-11.111,4.585,0.00270536934871,0.0068979,122.6262 /L,57.2414,29.603043,115.70431,0.4113863,n.a.,n.a.,10800.0,1,2024,1,23.813848834393166,
4,2024-01-01 04:00:00,160.621,11.900722222222223,157.62802864203516,3.442301149718057,-11.098,4.593,0.0027055288419,0.0063582,122.1778 /L,57.6891,29.597034,115.79829,0.3794623,n.a.,n.a.,14400.0,1,2024,1,23.320062042450832,
5,2024-01-01 05:00:00,161.074625,11.686055555555555,158.12106221319726,3.410580063057045,-11.085,4.601,0.00270567531135,0.0058154,121.7295 /L,58.1367,29.591329,115.89044,0.3473432,n.a.,n.a.,18000.0,1,2024,1,22.82640926366986,
6,2024-01-01 06:00:00,161.5275,11.470722222222223,158.61400391171844,3.37863118373042,-11.072,4.610,0.00270580868317,0.0052696,121.2813 /L,58.5843,29.58593,115.98076,0.3150328,n.a.,n.a.,21600.0,1,2024,1,22.332842865018158,
7,2024-01-01 07:00:00,161.97958333333332,11.25475,159.10679969820873,3.3464489270855644,-11.059,4.618,0.00270592888475,0.0047207,120.8331 /L,59.0318,29.58084,116.06925,0.2825349,n.a.,n.a.,25200.0,1,2024,1,21.839416736317634,
8,2024-01-01 08:00:00,162.43091666666666,11.03811111111111,159.59949225378213,3.314007131553187,-11.045,4.626,0.00270603584485,0.004169,120.3850 /L,59.4792,29.57606,116.15591,0.2498533,n.a.,n.a.,28800.0,1,2024,1,21.34608758097718,
9,2024-01-01 09:00:00,162.88154166666666,10.820833333333333,160.0921031724264,3.2813312387581663,-11.032,4.634,0.00270612949366,0.0036144,119.9370 /L,59.9267,29.571593,116.24075,0.2169921,n.a.,n.a.,32400.0,1,2024,1,20.85283442171789,
10,2024-01-01 10:00:00,163.33141666666666,10.602916666666665,160.5845887359776,3.2483899005037316,-11.019,4.643,0.00270620976278,0.0030569,119.4890 /L,60.374,29.56744,116.32377,0.1839551,n.a.,n.a.,36000.0,1,2024,1,20.35970021189172,
11,2024-01-01 11:00:00,163.78058333333334,10.384416666666667,161.07695969787864,3.2152342501207682,-11.006,4.651,0.00270627658521,0.0024967,119.0411 /L,60.8213,29.563604,116.40498,0.1507465,n.a.,n.a.,39600.0,1,2024,1,19.866675428135213,
12,2024-01-01 12:00:00,164.22908333333334,10.165305555555555,161.56925861656734,3.18183856526711,-10.993,4.659,0.00270632989537,0.0019338,118.5932 /L,61.2686,29.560085,116.48437,0.1173704,n.a.,n.a.,43200.0,1,2024,1,19.373716907037664,
13,2024-01-01 13:00:00,164.676875,9.945611111111111,162.0614308776567,3.1481970894051305,-10.979,4.667,0.00270636962924,0.0013683,118.1453 /L,61.7159,29.556887,116.56195,0.0838309,n.a.,n.a.,46800.0,1,2024,1,18.880879109127953,
14,2024-01-01 14:00:00,165.12404166666667,9.725333333333333,162.5535462652961,3.114325643335853,-10.966,4.676,0.0027063957242,0.0008002,117.6975 /L,62.1631,29.55401,116.63772,0.0501323,n.a.,n.a.,50400.0,1,2024,1,18.388092649982458,
15,2024-01-01 15:00:00,165.57058333333333,9.5045,163.04558794293246,3.080234306973896,-10.953,4.684,0.00270640811914,0.0002296,117.2497 /L,62.6103,29.551458,116.71168,0.0162789,n.a.,n.a.,54000.0,1,2024,1,17.895374603181523,
16,2024-01-01 16:00:00,166.0165,9.283111111111111,163.53754969907388,3.045907498977428,-10.939,4.692,0.00270640675448,-0.0003434,116.8020 /L,63.0575,29.549231,116.78383,-0.017725,n.a.,n.a.,57600.0,1,2024,1,17.402730804542408,
17,2024-01-01 17:00:00,166.46183333333335,9.061166666666667,164.02946326641202,3.0113455648671006,-10.926,4.700,0.00270639157217,-0.0009189,116.3542 /L,63.5047,29.547331,116.85419,-0.051875,n.a.,n.a.,61200.0,1,2024,1,16.910129538801577,
18,2024-01-01 18:00:00,166.90658333333334,8.838722222222223,164.52130080020527,2.976584228831956,-10.912,4.708,0.00270636251572,-0.0014966,115.9065 /L,63.9519,29.54576,116.92274,-0.086167,n.a.,n.a.,64800.0,1,2024,1,16.417599499912072,
19,2024-01-01 19:00:00,167.35075,8.61575,165.01306669084704,2.9415823674932375,-10.899,4.716,0.00270631953018,-0.0020766,115.4588 /L,64.3991,29.54452,116.9895,-0.120596,n.a.,n.a.,68400.0,1,2024,1,15.925135311957957,
20,2024-01-01 20:00:00,167.79441666666668,8.392277777777778,165.50481974000687,2.906382143657051,-10.886,4.725,0.00270626256219,-0.0026588,115.0111 /L,64.8463,29.543613,117.05446,-0.155157,n.a.,n.a.,72000.0,1,2024,1,15.432679201929565,
21,2024-01-01 21:00:00,168.23754166666666,8.168305555555555,165.9965154882097,2.8709521514089533,-10.872,4.733,0.00270619156001,-0.0032431,114.5634 /L,65.2935,29.543039,117.11762,-0.189846,n.a.,n.a.,75600.0,1,2024,1,14.940274862891552,
22,2024-01-01 22:00:00,168.68016666666668,7.9438611111111115,166.4881746061547,2.835318634453142,-10.858,4.741,0.00270610647353,-0.0038294,114.1156 /L,65.7407,29.542802,117.17899,-0.224659,n.a.,n.a.,79200.0,1,2024,1,14.447902259834256,
23,2024-01-01 23:00:00,169.12229166666665,7.718944444444444,166.97979053279133,2.799466227105124,-10.845,4.749,0.00270600725419,-0.0044178,113.6679 /L,66.1879,29.542902,117.23857,-0.25959,n.a.,n.a.,82800.0,1,2024,1,13.955567583207785,
24,2024-01-02 00:00:00,169.56395833333335,7.493555555555556,167.47139472209082,2.7633957352546865,-10.831,4.757,0.00270589385517,-0.005008,113.2202 /L,66.6352,29.543341,117.29637,-0.294636,n.a.,n.a.,86400.0,1,2024,2,13.463239407435676,
25,2024-01-02 01:00:00,170.00516666666667,7.267722222222222,167.96296966093936,2.7271174236519213,-10.818,4.765,0.00270576623124,-0.0056001,112.7724 /L,67.0825,29.54412,117.35237,-0.32979,n.a.,n.a.,90000.0,1,2024,2,12.970935486899496,
26,2024-01-02 02:00:00,170.44595833333332,7.041472222222222,168.45453581131838,2.690657761261451,-10.804,4.773,0.00270562433892,-0.006194,112.3246 /L,67.5298,29.545242,117.40659,-0.365048,n.a.,n.a.,93600.0,1,2024,2,12.478636000652529,
27,2024-01-02 03:00:00,170.88629166666666,6.814777777777778,168.9460592908149,2.6539596939048185,-10.79,4.781,0.00270546813638,-0.0067895,111.8768 /L,67.9772,29.546707,117.45903,-0.400406,n.a.,n.a.,97200.0,1,2024,2,11.986373452293343,
28,2024-01-02 04:00:00,171.32629166666666,6.587666666666666,169.43763665459178,2.6170823069435754,-10.777,4.790,0.00270529758351,-0.0073867,111.4289 /L,68.4246,29.548518,117.50968,-0.435858,n.a.,n.a.,100800.0,1,2024,2,11.49405273225923,
29,2024-01-02 05:00:00,171.765875,6.360166666666666,169.92917400139783,2.580003384269537,-10.763,4.798,0.00270511264191,-0.0079855,110.9810 /L,68.8721,29.550675,117.55855,-0.4714,n.a.,n.a.,104400.0,1,2024,2,11.001767181671125,
30,2024-01-02 06:00:00,172.205125,6.1322777777777775,170.4207406610069,2.542740321120462,-10.749,4.806,0.00270491327493,-0.0085857,110.5330 /L,69.3196,29.55318,117.60564,-0.507026,n.a.,n.a.,108000.0,1,2024,2,10.509447908129875,
31,2024-01-02 07:00:00,172.64404166666668,5.904,170.91232977458503,2.505277968665763,-10.735,4.814,0.00270469944772,-0.0091874,110.0850 /L,69.7672,29.556034,117.65095,-0.542731,n.a.,n.a.,111600.0,1,2024,2,10.017101404986844,
32,2024-01-02 08:00:00,173.082625,5.675361111111111,171.40392346085693,2.4676266799477884,-10.721,4.822,0.00270447112714,-0.0097904,109.6369 /L,70.2148,29.559239,117.69448,-0.57851,n.a.,n.a.,115200.0,1,2024,2,9.524745796797697,
33,2024-01-02 09:00:00,173.52091666666666,5.446361111111111,171.8955528896941,2.429787679725108,-10.707,4.830,0.00270422828185,-0.0103946,109.1888 /L,70.6626,29.562797,117.73623,-0.614358,n.a.,n.a.,118800.0,1,2024,2,9.032349952054982,
34,2024-01-02 10:00:00,173.95891666666665,5.2170000000000005,172.3872110957523,2.3917458387053037,-10.694,4.838,0.00270397088229,-0.0110001,108.7406 /L,71.1104,29.566707,117.7762,-0.65027,n.a.,n.a.,122400.0,1,2024,2,8.539920471058503,
35,2024-01-02 11:00:00,174.39666666666668,4.987305555555555,172.87891820635483,2.3535279639122257,-10.68,4.846,0.00270369890078,-0.0116066,108.2923 /L,71.5583,29.570973,117.8144,-0.68624,n.a.,n.a.,126000.0,1,2024,2,8.04743787553527,
36,2024-01-02 12:00:00,174.83416666666668,4.757305555555556,173.37065616605275,2.3151444475932323,-10.666,4.855,0.00270341231138,-0.0122142,107.8439 /L,72.0063,29.575594,117.85083,-0.722264,n.a.,n.a.,129600.0,1,2024,2,7.554920465105211,
37,2024-01-02 13:00:00,175.27145833333333,4.526972222222222,173.86246707076398,2.2765711447304926,-10.651,4.863,0.00270311109006,-0.0128228,107.3955 /L,72.4544,29.580572,117.88547,-0.758336,n.a.,n.a.,133200.0,1,2024,2,7.062325576593483,
38,2024-01-02 14:00:00,175.70854166666666,4.296333333333333,174.35433280897212,2.237818466136513,-10.637,4.871,0.0027027952146,-0.0134323,106.9469 /L,72.9026,29.585909,117.91835,-0.79445,n.a.,n.a.,136800.0,1,2024,2,6.569671566116801,
39,2024-01-02 15:00:00,176.14545833333332,4.065416666666667,174.84627338016955,2.198913304246751,-10.623,4.879,0.00270246466469,-0.0140425,106.4983 /L,73.3509,29.591605,117.94944,-0.830601,n.a.,n.a.,140400.0,1,2024,2,6.076939085245816,
40,2024-01-02 16:00:00,176.58216666666667,3.8341944444444445,175.33825449904228,2.1597985696551425,-10.609,4.887,0.00270211942183,-0.0146535,106.0495 /L,73.7993,29.597662,117.97877,-0.866784,n.a.,n.a.,144000.0,1,2024,2,5.584161039518807,
41,2024-01-02 17:00:00,177.01875,3.6027222222222224,175.83032323723495,2.1205431682717775,-10.595,4.895,0.0027017594695,-0.0152651,105.6007 /L,74.2479,29.604081,118.00631,-0.902993,n.a.,n.a.,147600.0,1,2024,2,5.091292024294524,
42,2024-01-02 18:00:00,177.45520833333333,3.370972222222222,176.32248343649218,2.08110653471186,-10.58,4.903,0.00270138479301,-0.0158773,105.1517 /L,74.6965,29.610862,118.03208,-0.939222,n.a.,n.a.,151200.0,1,2024,2,4.598327225537353,
43,2024-01-02 19:00:00,177.89158333333333,3.1389722222222223,176.81475500352286,2.041515608243273,-10.566,4.911,0.00270099537965,-0.01649,104.7026 /L,75.1453,29.618007,118.05608,-0.975467,n.a.,n.a.,154800.0,1,2024,2,4.1052473886984995,
44,2024-01-02 20:00:00,178.32783333333333,2.906722222222222,177.30709248722096,2.001738748856028,-10.552,4.919,0.0027005912186,-0.0171031,104.2534 /L,75.5943,29.625517,118.0783,-1.011722,n.a.,n.a.,158400.0,1,2024,2,3.612097192570785,
45,2024-01-02 21:00:00,178.76404166666666,2.67425,177.7995539333782,1.9618194372682969,-10.537,4.928,0.00270017230101,-0.0177165,103.8040 /L,76.0433,29.633393,118.09874,-1.047981,n.a.,n.a.,162000.0,1,2024,2,3.118819651428977,
46,2024-01-02 22:00:00,179.20020833333334,2.441555555555556,178.29213203792256,1.921742572591879,-10.523,4.936,0.00269973861995,-0.0183302,103.3545 /L,76.4926,29.641635,118.11741,-1.084238,n.a.,n.a.,165600.0,1,2024,2,2.6254217048847277,
47,2024-01-02 23:00:00,179.63633333333334,2.208666666666667,178.78480840639784,1.881518516578765,-10.508,4.944,0.0026992901705,-0.0189441,102.9049 /L,76.942,29.650245,118.13429,-1.120488,n.a.,n.a.,169200.0,1,2024,2,2.1319219907358082,
48,2024-01-03 00:00:00,180.07245833333334,1.9755555555555557,179.27762495156517,1.8411232252120633,-10.494,4.952,0.00269882694969,-0.019558,102.4551 /L,77.3915,29.659224,118.1494,-1.156725,n.a.,n.a.,172800.0,1,2024,3,1.6382780313350294,
49,2024-01-03 01:00:00,180.50858333333332,1.7422777777777778,179.77055217398217,1.8005925168909083,-10.479,4.960,0.00269834895658,-0.0201719,102.0051 /L,77.8412,29.668571,118.16273,-1.192943,n.a.,n.a.,176400.0,1,2024,3,1.1445201771203757,
50,2024-01-03 02:00:00,180.94470833333332,1.5088333333333332,180.26358266701467,1.7599112332786409,-10.464,4.968,0.00269785619218,-0.0207857,101.5550 /L,78.2911,29.678289,118.17427,-1.229138,n.a.,n.a.,180000.0,1,2024,3,0.6506554688575461,-1.7566752147326234
51,2024-01-03 03:00:00,181.38091666666668,1.2751944444444443,180.75679651423508,1.7190718629251067,-10.45,4.977,0.00269734865953,-0.0213994,101.1047 /L,78.7412,29.688378,118.18404,-1.265302,n.a.,n.a.,183600.0,1,2024,3,0.1566036657904475,-1.9849641783126375
52,2024-01-03 04:00:00,181.81720833333333,1.0414166666666669,181.25016416509374,1.6781101730798982,-10.435,4.985,0.00269682636374,-0.0220128,100.6543 /L,79.1914,29.698838,118.19202,-1.30143,n.a.,n.a.,187200.0,1,2024,3,-0.33760483177775974,-1.9385911091588135
53,2024-01-03 05:00:00,182.25358333333332,0.8074722222222223,181.7436892077652,1.6369854633491339,-10.42,4.993,0.00269628931187,-0.0226259,100.2036 /L,79.6419,29.70967,118.19821,-1.337516,n.a.,n.a.,190800.0,1,2024,3,-0.8319745876252699,-1.552117450195149
54,2024-01-03 06:00:00,182.69008333333332,0.5734166666666667,182.2373802945657,1.5957500272249587,-10.405,5.001,0.0026957375131,-0.0232385,99.7528 /L,80.0925,29.720875,118.20261,-1.373556,n.a.,n.a.,194400.0,1,2024,3,-1.3265129967549796,
55,2024-01-03 07:00:00,183.12666666666667,0.3392222222222222,182.73120272391512,1.5543465587311827,-10.39,5.009,0.00269517097862,-0.0238507,99.3018 /L,80.5434,29.732454,118.20523,-1.409541,n.a.,n.a.,198000.0,1,2024,3,-1.8211867426790869,
56,2024-01-03 08:00:00,183.56345833333333,0.10491666666666667,183.22525266057067,1.5128349187271508,-10.375,5.018,0.00269458972172,-0.0244622,98.8505 /L,80.9944,29.744406,118.20605,-1.445468,n.a.,n.a.,201600.0,1,2024,3,-2.316090526058422,
57,2024-01-03 09:00:00,184.000375,0.1295,183.6166038834688,1.7088622666103033,-10.36,5.026,0.00269399375774,-0.0250731,98.3991 /L,81.4457,29.756734,118.20509,-1.48133,n.a.,n.a.,205200.0,1,2024,3,-2.702625238448055,
58,2024-01-03 10:00:00,184.4375,0.364,183.9248795133592,2.0975609613853843,-10.345,5.034,0.00269338310411,-0.0256832,97.9475 /L,81.8972,29.769436,118.20232,-1.517121,n.a.,n.a.,208800.0,1,2024,3,-3.001484983415368,
59,2024-01-03 11:00:00,184.874875,0.5985833333333334,184.23347567717022,2.4863849943984007,-10.33,5.042,0.00269275778036,-0.0262925,97.4956 /L,82.3489,29.782514,118.19776,-1.552835,n.a.,n.a.,212400.0,1,2024,3,-3.300662162422733,
60,2024-01-03 12:00:00,185.31241666666668,0.8332222222222222,184.54233665380505,2.8752711652881904,-10.315,5.050,0.00269211780812,-0.0269008,97.0436 /L,82.8008,29.795968,118.19139,-1.588467,n.a.,n.a.,216000.0,1,2024,3,-3.6001025869582883,
61,2024-01-03 13:00:00,185.75025,-0.9320555555555555,185.64444368792167,1.4280806063155989,-10.299,5.059,0.00269146321112,-0.027508,96.5913 /L,83.253,29.809798,118.18322,-1.62401,n.a.,n.a.,219600.0,1,2024,3,-4.736618716370413,
62,2024-01-03 14:00:00,186.18833333333333,-0.6973055555555555,185.95389936263928,1.816989482723678,-10.284,5.067,0.00269079401522,-0.0281142,96.1387 /L,83.7054,29.824005,118.17325,-1.659459,n.a.,n.a.,223200.0,1,2024,3,-5.036653122915433,
63,2024-01-03 15:00:00,186.62675,-0.4625,186.26382900323085,2.2060079905022714,-10.268,5.075,0.00269011024842,-0.0287191,95.6859 /L,84.1581,29.838589,118.16147,-1.694807,n.a.,n.a.,226800.0,1,2024,3,-5.337158728172911,
64,2024-01-03 16:00:00,187.06541666666666,-0.2276944444444444,186.57418806326064,2.5950473235466456,-10.253,5.084,0.00268941194085,-0.0293228,95.2329 /L,84.6111,29.85355,118.14787,-1.730048,n.a.,n.a.,230400.0,1,2024,3,-5.6380931295036465,
65,2024-01-03 17:00:00,187.50445833333333,-1.9928333333333332,187.67483342793753,1.146719327835272,-10.237,5.092,0.00268869912478,-0.029925,94.7796 /L,85.0643,29.868888,118.13246,-1.765178,n.a.,n.a.,234000.0,1,2024,3,-6.773175304006345,
66,2024-01-03 18:00:00,187.943875,-1.758,187.98590276523268,1.5356484162280732,-10.222,5.100,0.00268797183462,-0.0305258,94.3261 /L,85.5178,29.884605,118.11523,-1.800189,n.a.,n.a.,237600.0,1,2024,3,-7.074822423489516,
67,2024-01-03 19:00:00,188.383625,-1.5231666666666666,188.29753413001504,1.924611979421565,-10.206,5.109,0.00268723010698,-0.031125,93.8723 /L,85.9715,29.900699,118.09617,-1.835076,n.a.,n.a.,241200.0,1,2024,3,-7.377030581380876,
68,2024-01-03 20:00:00,188.82379166666666,-1.2883333333333333,188.60981443414278,2.3136377380667623,-10.19,5.117,0.00268647398058,-0.0317226,93.4182 /L,86.4255,29.917171,118.07529,-1.869833,n.a.,n.a.,244800.0,1,2024,3,-7.679885999335175,
69,2024-01-03 21:00:00,189.264375,-1.0535555555555556,188.9227760224258,2.702669444827456,-10.174,5.125,0.00268570349639,-0.0323184,92.9639 /L,86.8799,29.934021,118.05258,-1.904454,n.a.,n.a.,248400.0,1,2024,3,-7.983422362546481,
70,2024-01-03 22:00:00,189.705375,-2.8188055555555556,190.02170277425952,1.2523089754589432,-10.158,5.134,0.00268491869746,-0.0329124,92.5093 /L,87.3345,29.951249,118.02804,-1.938933,n.a.,n.a.,252000.0,1,2024,3,-9.116835189810535,
71,2024-01-03 23:00:00,190.14683333333332,-2.5840833333333335,190.33545754084952,1.6410472664206537,-10.142,5.142,0.00268411962912,-0.0335045,92.0543 /L,87.7894,29.968854,118.00166,-1.973263,n.a.,n.a.,255600.0,1,2024,3,-9.421171543676053,
72,2024-01-04 00:00:00,190.58879166666668,-2.3494444444444444,190.65003708081696,2.029778013248582,-10.126,5.151,0.00268330633882,-0.0340945,91.5991 /L,88.2446,29.986838,117.97343,-2.00744,n.a.,n.a.,259200.0,1,2024,4,-9.726332614461251,
73,2024-01-04 01:00:00,191.03125,-2.114888888888889,190.9654521595611,2.4184956579486845,-10.11,5.159,0.00268247887628,-0.0346824,91.1436 /L,88.7001,30.005199,117.94336,-2.041457,n.a.,n.a.,262800.0,1,2024,4,-10.03232929783388,
74,2024-01-04 02:00:00,191.47420833333334,-3.8804166666666666,192.0622026641414,0.9657977750560478,-10.094,5.167,0.00268163729337,-0.0352681,90.6878 /L,89.156,30.023938,117.91144,-2.075308,n.a.,n.a.,266400.0,1,2024,4,-11.163622592483678,
75,2024-01-04 03:00:00,191.91770833333334,-3.646027777777778,192.37849470947907,1.3540411375649488,-10.077,5.176,0.00268078164417,-0.0358516,90.2316 /L,89.6122,30.043055,117.87766,-2.108987,n.a.,n.a.,270000.0,1,2024,4,-11.470507370697435,
76,2024-01-04 04:00:00,192.36179166666668,-3.4117777777777776,192.6957762510878,1.7422307687701228,-10.061,5.184,0.00267991198504,-0.0364326,89.7752 /L,90.0687,30.062548,117.84203,-2.142488,n.a.,n.a.,273600.0,1,2024,4,-11.778382649590435,
77,2024-01-04 05:00:00,192.80641666666668,-3.177611111111111,193.01399841520978,2.1303956934993544,-10.044,5.193,0.00267902837445,-0.0370112,89.3184 /L,90.5255,30.082418,117.80452,-2.175805,n.a.,n.a.,277200.0,1,2024,4,-12.087198873004775,
78,2024-01-04 06:00:00,193.25166666666667,-4.943611111111111,194.1082428728829,0.6748078775460441,-10.028,5.202,0.00267813087319,-0.0375872,88.8613 /L,90.9827,30.102665,117.76515,-2.208933,n.a.,n.a.,280800.0,1,2024,4,-13.216056188474472,
79,2024-01-04 07:00:00,193.69754166666667,-4.709722222222222,194.42746092061248,1.0623302270789121,-10.011,5.210,0.00267721954424,-0.0381605,88.4038 /L,91.4402,30.123287,117.7239,-2.241866,n.a.,n.a.,284400.0,1,2024,4,-13.525883427821451,
80,2024-01-04 08:00:00,194.14408333333333,-4.4760277777777775,194.74783286757437,1.4497503192533068,-9.994,5.219,0.00267629445278,-0.0387311,87.9460 /L,91.8981,30.144286,117.68078,-2.274597,n.a.,n.a.,288000.0,1,2024,4,-13.836866687890295,
81,2024-01-04 09:00:00,194.59129166666668,-4.242472222222222,195.06934867097186,1.837112840726975,-9.978,5.227,0.00267535566629,-0.0392988,87.4879 /L,92.3564,30.165659,117.63576,-2.307121,n.a.,n.a.,291600.0,1,2024,4,-14.148994856485729,
82,2024-01-04 10:00:00,195.03916666666666,-4.009111111111111,195.39204136248205,2.224359904968893,-9.961,5.236,0.00267440325445,-0.0398636,87.0293 /L,92.815,30.187407,117.58886,-2.339431,n.a.,n.a.,295200.0,1,2024,4,-14.462302344804964,
83,2024-01-04 11:00:00,195.48775,-5.775944444444445,196.4832825695329,0.7646179372689598,-9.944,5.244,0.00267343728915,-0.0404253,86.5705 /L,93.274,30.209529,117.54006,-2.371523,n.a.,n.a.,298800.0,1,2024,4,-15.588256956430863,
84,2024-01-04 12:00:00,195.93704166666666,-5.543,196.80710119921358,1.1509893112824443,-9.927,5.253,0.00267245784459,-0.0409839,86.1112 /L,93.7333,30.232024,117.48935,-2.40339,n.a.,n.a.,302400.0,1,2024,4,-15.902711071569863,
85,2024-01-04 13:00:00,196.387125,-5.31025,197.13226630495345,1.5372671797780038,-9.909,5.262,0.00267146499717,-0.0415393,85.6516 /L,94.1931,30.254891,117.43674,-2.435026,n.a.,n.a.,306000.0,1,2024,4,-16.218513518800023,
86,2024-01-04 14:00:00,196.83795833333335,-5.07775,197.45877276340667,1.923377032944786,-9.892,5.270,0.00267045882555,-0.0420914,85.1916 /L,94.6532,30.278131,117.38221,-2.466426,n.a.,n.a.,309600.0,1,2024,4,-16.535660964170187,
87,2024-01-04 15:00:00,197.28958333333333,-6.8454999999999995,198.5467121833365,0.45948278950278665,-9.875,5.279,0.00266943941063,-0.0426401,84.7313 /L,95.1138,30.301741,117.32576,-2.497584,n.a.,n.a.,313200.0,1,2024,4,-17.65841437639789,
88,2024-01-04 16:00:00,197.74204166666667,-6.613499999999999,198.87444271971847,0.8445633070676274,-9.857,5.288,0.00266840683559,-0.0431852,84.2705 /L,95.5747,30.325722,117.26739,-2.528494,n.a.,n.a.,316800.0,1,2024,4,-17.976810246925062,
89,2024-01-04 17:00:00,198.19533333333334,-6.381777777777777,199.20365550490823,1.2294536886444136,-9.84,5.297,0.0026673611858,-0.0437268,83.8093 /L,96.0361,30.350072,117.20708,-2.559151,n.a.,n.a.,320400.0,1,2024,4,-18.296692501919086,
90,2024-01-04 18:00:00,198.6495,-6.150333333333333,199.53440115079584,1.6141615176164306,-9.822,5.305,0.00266630254893,-0.0442647,83.3478 /L,96.4978,30.37479,117.14483,-2.589548,n.a.,n.a.,324000.0,1,2024,4,-18.61811155672784,
91,2024-01-04 19:00:00,199.1045,-7.919194444444445,200.61865631124505,0.14554273894391742,-9.804,5.314,0.00266523101492,-0.0447987,82.8858 /L,96.96,30.399875,117.08064,-2.61968,n.a.,n.a.,327600.0,1,2024,4,-19.73729513912739,
92,2024-01-04 20:00:00,199.56041666666667,-7.688361111111111,200.95065232235157,0.5290049452640462,-9.786,5.323,0.00266414667589,-0.045329,82.4234 /L,97.4226,30.425327,117.01449,-2.649542,n.a.,n.a.,331200.0,1,2024,4,-20.059994088786045,
93,2024-01-04 21:00:00,200.01729166666667,-7.457861111111111,201.28433125677913,0.9122337800970207,-9.768,5.332,0.00266304962626,-0.0458552,81.9606 /L,97.8857,30.451144,116.94638,-2.679128,n.a.,n.a.,334800.0,1,2024,4,-20.384381077111257,
94,2024-01-04 22:00:00,200.47508333333334,-7.227694444444444,201.61966738491,1.2952048514327779,-9.75,5.341,0.0026619399627,-0.0463774,81.4973 /L,98.3492,30.477324,116.87631,-2.708432,n.a.,n.a.,338400.0,1,2024,4,-20.71043096719869,
95,2024-01-04 23:00:00,200.93383333333333,-8.99788888888889,202.69988383427554,-0.1787280575026326,-9.732,5.350,0.0026608177841,-0.0468954,81.0337 /L,98.8131,30.503868,116.80427,-2.737448,n.a.,n.a.,342000.0,1,2024,4,-21.825704518007925,
96,2024-01-05 00:00:00,201.39354166666666,-8.768444444444444,203.03652825034354,0.20279092059472906,-9.714,5.359,0.00265968319163,-0.0474092,80.5696 /L,99.2774,30.530772,116.73024,-2.766172,n.a.,n.a.,345600.0,1,2024,5,-22.153097163403626,
97,2024-01-05 01:00:00,201.85429166666665,-8.53938888888889,203.3750165103009,0.5840136244640826,-9.695,5.368,0.00265853628869,-0.0479186,80.1050 /L,99.7423,30.558037,116.65423,-2.794598,n.a.,n.a.,349200.0,1,2024,5,-22.482340231097798,
98,2024-01-05 02:00:00,202.31608333333332,-8.31075,203.71537171856517,0.964904289098223,-9.677,5.377,0.00265737718092,-0.0484236,79.6400 /L,100.2076,30.58566,116.57622,-2.82272,n.a.,n.a.,352800.0,1,2024,5,-22.813457677063806,
99,2024-01-05 03:00:00,202.77891666666667,-8.082500000000001,204.05759674649553,1.3454786332013524,-9.658,5.386,0.00265620597619,-0.048924,79.1745 /L,100.6733,30.613641,116.49621,-2.850533,n.a.,n.a.,356400.0,1,2024,5,-23.146451994651816,
100,2024-01-05 04:00:00,203.24279166666668,-9.854694444444444,205.1328469845315,-0.13573020459962598,-9.639,5.395,0.00265502278461,-0.0494199,78.7086 /L,101.1395,30.641976,116.41419,-2.878032,n.a.,n.a.,360000.0,1,2024,5,-24.25693535553511,
101,2024-01-05 05:00:00,203.70779166666668,-9.627305555555555,205.47655349944935,0.24315736743579194,-9.62,5.404,0.00265382771851,-0.049911,78.2422 /L,101.6062,30.670666,116.33015,-2.905211,n.a.,n.a.,363600.0,1,2024,5,-24.591451208907458,
102,2024-01-05 06:00:00,204.17391666666666,-9.40038888888889,205.82228628932876,0.6216444035287658,-9.601,5.413,0.0026526208925,-0.0503973,77.7754 /L,102.0734,30.699708,116.24409,-2.932065,n.a.,n.a.,367200.0,1,2024,5,-24.92800236496029,
103,2024-01-05 07:00:00,204.64116666666666,-9.173944444444444,206.17005862063365,0.9997197088067362,-9.582,5.422,0.00265140242335,-0.0508787,77.3080 /L,102.5411,30.729101,116.156,-2.958589,n.a.,n.a.,370800.0,1,2024,5,-25.266602354967056,
104,2024-01-05 08:00:00,205.10954166666667,-10.947999999999999,207.24030428435316,-0.48821323240735964,-9.563,5.431,0.00265017243009,-0.0513551,76.8402 /L,103.0093,30.758843,116.06587,-2.984778,n.a.,n.a.,374400.0,1,2024,5,-26.372243932513243,
