,Datetime,RA,DEC,Lon,Lat,APmag,S-brt,delta,deldot,S-O-T /r,S-T-O,Sky_motion,Sky_mot_PA,RelVel-ANG,Lun_Sky_Brt,sky_SNR,time_from_start,Month,Year,Day,PC,lunar_cycle
2101,2024-03-28 13:00:00,220.528375,-17.610416666666666,223.53938722708136,-1.7881320551618125,-11.704,4.200,0.00266565952352,-0.0346201,144.1347 /L,35.776,30.62154,112.16993,-2.004979,n.a.,n.a.,7563600.0,3,2024,28,-42.6978262611587,4.0
2102,2024-03-28 14:00:00,221.02679166666667,-17.417694444444443,223.934657049283,-1.461167251470725,-11.692,4.209,0.00266482297804,-0.0349094,143.6654 /L,36.2443,30.638221,112.01093,-2.021318,n.a.,n.a.,7567200.0,3,2024,28,-43.08513650091996,4.0
2103,2024-03-28 15:00:00,221.526625,-17.22613888888889,224.3327806163621,-1.135722957711473,-11.68,4.219,0.00266397946865,-0.0351989,143.1959 /L,36.7129,30.655065,111.84989,-2.03766,n.a.,n.a.,7570800.0,3,2024,28,-43.47533614964193,4.0
2104,2024-03-28 16:00:00,222.027875,-17.035833333333333,224.73379032559652,-0.811899790375029,-11.668,4.229,0.00266312898946,-0.0354887,142.7260 /L,37.1818,30.672075,111.68683,-2.054003,n.a.,n.a.,7574400.0,3,2024,28,-43.868460009643066,4.0
2105,2024-03-28 17:00:00,222.5305,-18.846777777777778,225.72428956845016,-2.401653941016068,-11.656,4.238,0.00266227153478,-0.0357787,142.2558 /L,37.651,30.689251,111.52173,-2.070346,n.a.,n.a.,7578000.0,3,2024,28,-44.89682140566736,4.0
2106,2024-03-28 18:00:00,223.034625,-18.658972222222225,226.12622922862425,-2.0826008141475665,-11.644,4.248,0.00266140709923,-0.036069,141.7854 /L,38.1205,30.706595,111.3546,-2.08669,n.a.,n.a.,7581600.0,3,2024,28,-45.2909894095791,4.0
2107,2024-03-28 19:00:00,223.54016666666666,-18.472444444444445,226.5310655379261,-1.7652591135097069,-11.632,4.257,0.00266053567776,-0.0363594,141.3146 /L,38.5903,30.724108,111.18544,-2.103031,n.a.,n.a.,7585200.0,3,2024,28,-45.68809429552946,4.0
2108,2024-03-28 20:00:00,224.047125,-18.287222222222223,226.9388122541598,-1.4496776125250568,-11.62,4.267,0.00265965726562,-0.03665,140.8436 /L,39.0604,30.741791,111.01424,-2.119371,n.a.,n.a.,7588800.0,3,2024,28,-46.08815098771643,4.0
2109,2024-03-28 21:00:00,224.55558333333335,-18.103333333333335,227.34955887572244,-1.1358829491280966,-11.608,4.276,0.00265877185841,-0.0369408,140.3723 /L,39.5308,30.759645,110.84102,-2.135707,n.a.,n.a.,7592400.0,3,2024,28,-46.49124959796438,4.0
2110,2024-03-28 22:00:00,225.06554166666666,-19.92077777777778,228.3257577970621,-2.743104091245154,-11.596,4.286,0.00265787945212,-0.0372318,139.9006 /L,40.0015,30.777673,110.66576,-2.152039,n.a.,n.a.,7596000.0,3,2024,28,-47.505733923819605,4.0
2111,2024-03-28 23:00:00,225.57695833333332,-19.739583333333332,228.73726702180315,-2.4344888120672583,-11.584,4.295,0.0026569800431,-0.0375229,139.4287 /L,40.4725,30.795874,110.48847,-2.168365,n.a.,n.a.,7599600.0,3,2024,28,-47.90971920091689,4.0
2112,2024-03-29 00:00:00,226.089875,-19.55975,229.15177797703348,-2.127754529939182,-11.572,4.305,0.00265607362812,-0.0378142,138.9564 /L,40.9439,30.81425,110.30915,-2.184684,n.a.,n.a.,7603200.0,3,2024,29,-48.31675048013771,4.0
2113,2024-03-29 01:00:00,226.60429166666665,-19.381333333333334,229.56931011530685,-1.8229786547994025,-11.56,4.314,0.00265516020441,-0.0381055,138.4838 /L,41.4155,30.832803,110.1278,-2.200995,n.a.,n.a.,7606800.0,3,2024,29,-48.72684906594491,4.0
2114,2024-03-29 02:00:00,227.12020833333332,-19.20433333333333,229.98986724524127,-1.5201855287381063,-11.548,4.324,0.00265423976964,-0.0383969,138.0110 /L,41.8875,30.851534,109.94443,-2.217297,n.a.,n.a.,7610400.0,3,2024,29,-49.14001934996674,4.0
2115,2024-03-29 03:00:00,227.63766666666666,-19.02877777777778,230.41349856157956,-1.219415934622995,-11.536,4.333,0.00265331232196,-0.0386884,137.5377 /L,42.3598,30.870444,109.75903,-2.233588,n.a.,n.a.,7614000.0,3,2024,29,-49.55631149139678,4.0
2116,2024-03-29 04:00:00,228.15666666666667,-20.854666666666667,231.37149875239226,-2.8487639625989307,-11.524,4.342,0.00265237785998,-0.03898,137.0642 /L,42.8324,30.889535,109.57162,-2.249867,n.a.,n.a.,7617600.0,3,2024,29,-50.55313327827839,4.0
2117,2024-03-29 05:00:00,228.67716666666666,-20.682055555555557,231.7956905444534,-2.553685682601148,-11.512,4.352,0.00265143638291,-0.0392715,136.5904 /L,43.3054,30.908807,109.38218,-2.266132,n.a.,n.a.,7621200.0,3,2024,29,-50.97012230144909,4.0
2118,2024-03-29 06:00:00,229.19925,-20.510916666666667,232.2229845573436,-2.260718720010535,-11.5,4.361,0.00265048789045,-0.0395631,136.1162 /L,43.7787,30.928262,109.19073,-2.282382,n.a.,n.a.,7624800.0,3,2024,29,-51.3902633148597,4.0
2119,2024-03-29 07:00:00,229.722875,-20.341305555555557,232.65335943445086,-1.9699528916883784,-11.488,4.370,0.00264953238286,-0.0398546,135.6417 /L,44.2523,30.9479,108.99726,-2.298615,n.a.,n.a.,7628400.0,3,2024,29,-51.81353712327138,4.0
2120,2024-03-29 08:00:00,230.24804166666667,-20.17325,233.0868236157312,-1.681441209523067,-11.475,4.380,0.00264856986102,-0.0401461,135.1669 /L,44.7263,30.967725,108.80179,-2.314829,n.a.,n.a.,7632000.0,3,2024,29,-52.23995343627045,4.0
2121,2024-03-29 09:00:00,230.77479166666666,-20.006722222222223,233.52340904491234,-1.3951733853894523,-11.463,4.389,0.00264760032643,-0.0404375,134.6917 /L,45.2006,30.987736,108.60431,-2.331024,n.a.,n.a.,7635600.0,3,2024,29,-52.66954394151542,4.0
2122,2024-03-29 10:00:00,231.303125,-21.841805555555556,234.46118041459533,-3.048193104638296,-11.451,4.398,0.00264662378118,-0.0407289,134.2162 /L,45.6753,31.007934,108.40483,-2.347197,n.a.,n.a.,7639200.0,3,2024,29,-53.646710752142454,4.0
2123,2024-03-29 11:00:00,231.83304166666667,-21.678472222222222,234.89811220646675,-2.7681230331265656,-11.439,4.407,0.00264564022804,-0.0410201,133.7404 /L,46.1503,31.028322,108.20336,-2.363346,n.a.,n.a.,7642800.0,3,2024,29,-54.076796240123336,4.0
2124,2024-03-29 12:00:00,232.36454166666667,-21.516750000000002,235.33815720587597,-2.4904519187822083,-11.426,4.417,0.00264464967044,-0.0413111,133.2642 /L,46.6257,31.0489,107.99989,-2.379469,n.a.,n.a.,7646400.0,3,2024,29,-54.5100516040237,4.0
2125,2024-03-29 13:00:00,232.897625,-21.356666666666666,235.7813209647332,-2.2152342832558527,-11.414,4.426,0.00264365211256,-0.0416019,132.7876 /L,47.1014,31.069669,107.79444,-2.395566,n.a.,n.a.,7650000.0,3,2024,29,-54.9464837024435,4.0
2126,2024-03-29 14:00:00,233.43229166666666,-21.198249999999998,236.22760853768435,-1.9425249466858212,-11.402,4.435,0.00264264755926,-0.0418926,132.3107 /L,47.5775,31.090631,107.58702,-2.411632,n.a.,n.a.,7653600.0,3,2024,29,-55.38609890402404,4.0
2127,2024-03-29 15:00:00,233.96858333333333,-21.0415,236.67705577804008,-1.6723429176272493,-11.389,4.444,0.00264163601615,-0.0421829,131.8335 /L,48.0539,31.111787,107.37761,-2.427668,n.a.,n.a.,7657200.0,3,2024,29,-55.8289335078771,4.0
2128,2024-03-29 16:00:00,234.5065,-22.88647222222222,237.59238367015652,-3.3504680958920248,-11.377,4.454,0.00264061748964,-0.042473,131.3559 /L,48.5307,31.133137,107.16625,-2.44367,n.a.,n.a.,7660800.0,3,2024,29,-56.78426572784515,4.0
2129,2024-03-29 17:00:00,235.046,-22.73316666666667,238.04183700397735,-3.087009230111216,-11.364,4.463,0.00263959198688,-0.0427628,130.8779 /L,49.0079,31.154684,106.95292,-2.459637,n.a.,n.a.,7664400.0,3,2024,29,-57.227267750813354,4.0
2130,2024-03-29 18:00:00,235.58708333333334,-22.58158333333333,238.4943834962036,-2.8262168893506274,-11.352,4.472,0.00263855951589,-0.0430522,130.3996 /L,49.4854,31.176428,106.73764,-2.475566,n.a.,n.a.,7668000.0,3,2024,29,-57.67342602683525,4.0
2131,2024-03-29 19:00:00,236.12979166666668,-22.43177777777778,238.9500685147815,-2.5681654417289126,-11.34,4.481,0.00263752008549,-0.0433413,129.9209 /L,49.9633,31.198371,106.52043,-2.491455,n.a.,n.a.,7671600.0,3,2024,29,-58.122787695313285,4.0
2132,2024-03-29 20:00:00,236.67416666666668,-22.28375,239.40892455227663,-2.3128758458733523,-11.327,4.490,0.00263647370538,-0.0436299,129.4419 /L,50.4416,31.220513,106.30127,-2.507302,n.a.,n.a.,7675200.0,3,2024,29,-58.57538574237531,4.0
2133,2024-03-29 21:00:00,237.220125,-22.137527777777777,239.87087694068126,-2.060421778015843,-11.314,4.499,0.00263542038613,-0.0439181,128.9624 /L,50.9203,31.242855,106.08019,-2.523105,n.a.,n.a.,7678800.0,3,2024,29,-59.031147289430564,4.0
2134,2024-03-29 22:00:00,237.76766666666666,-23.99313888888889,240.76124985999965,-3.765093146260713,-11.302,4.509,0.00263436013925,-0.0442058,128.4826 /L,51.3994,31.2654,105.8572,-2.53886,n.a.,n.a.,7682400.0,3,2024,29,-59.96216871810002,4.0
2135,2024-03-29 23:00:00,238.316875,-23.85061111111111,241.22281718113973,-3.5198798174535098,-11.289,4.518,0.00263329297711,-0.0444929,128.0024 /L,51.8788,31.288147,105.63229,-2.554567,n.a.,n.a.,7686000.0,3,2024,29,-60.417719055794876,4.0
2136,2024-03-30 00:00:00,238.86770833333333,-23.709916666666665,241.68746913879323,-3.277597545430967,-11.277,4.527,0.00263221891309,-0.0447795,127.5219 /L,52.3587,31.311097,105.4055,-2.570222,n.a.,n.a.,7689600.0,3,2024,30,-60.87642347474565,4.0
2137,2024-03-30 01:00:00,239.420125,-23.57113888888889,242.15517697541756,-3.038365672243084,-11.264,4.536,0.00263113796154,-0.0450654,127.0409 /L,52.8389,31.334253,105.17682,-2.585822,n.a.,n.a.,7693200.0,3,2024,30,-61.33825608939323,4.0
2138,2024-03-30 02:00:00,239.97420833333334,-23.43425,242.62600059946695,-2.802171701497579,-11.251,4.545,0.00263005013776,-0.0453507,126.5596 /L,53.3195,31.357614,104.94626,-2.601366,n.a.,n.a.,7696800.0,3,2024,30,-61.80327649108141,4.0
2139,2024-03-30 03:00:00,240.529875,-23.299277777777778,243.09986106082408,-2.5690886222537626,-11.238,4.554,0.00262895545813,-0.0456353,126.0778 /L,53.8006,31.381182,104.71384,-2.61685,n.a.,n.a.,7700400.0,3,2024,30,-62.27140750385361,4.0
2140,2024-03-30 04:00:00,241.08716666666666,-23.16627777777778,243.57679642483046,-2.339193787940228,-11.226,4.563,0.00262785394005,-0.0459191,125.5957 /L,54.282,31.404958,104.47958,-2.632273,n.a.,n.a.,7704000.0,3,2024,30,-62.74268903824504,4.0
2141,2024-03-30 05:00:00,241.64608333333334,-23.03525,244.05679565629626,-2.1125180095018994,-11.213,4.572,0.00262674560198,-0.0462022,125.1132 /L,54.7639,31.428943,104.24348,-2.64763,n.a.,n.a.,7707600.0,3,2024,30,-63.21711080157532,4.0
2142,2024-03-30 06:00:00,242.20658333333333,-24.906222222222222,244.91170965863333,-3.854218147188546,-11.2,4.581,0.00262563046344,-0.0464844,124.6302 /L,55.2461,31.453137,104.00555,-2.66292,n.a.,n.a.,7711200.0,3,2024,30,-64.11357205671389,4.0
2143,2024-03-30 07:00:00,242.76870833333334,-24.779194444444446,245.39069996070364,-3.635445927682927,-11.187,4.590,0.0026245085451,-0.0467657,124.1469 /L,55.7288,31.477541,103.76582,-2.67814,n.a.,n.a.,7714800.0,3,2024,30,-64.58717483305357,4.0
2144,2024-03-30 08:00:00,243.33245833333334,-24.654194444444446,245.87269017981993,-3.420023022430669,-11.174,4.599,0.00262337986876,-0.0470461,123.6631 /L,56.2119,31.502157,103.52429,-2.693286,n.a.,n.a.,7718400.0,3,2024,30,-65.06385703198114,4.0
2145,2024-03-30 09:00:00,243.89779166666668,-24.53125,246.35763375236803,-3.2080143014183413,-11.161,4.608,0.00262224445733,-0.0473255,123.1789 /L,56.6955,31.526986,103.28099,-2.708357,n.a.,n.a.,7722000.0,3,2024,30,-65.54357365989455,4.0
2146,2024-03-30 10:00:00,244.46470833333333,-24.41038888888889,246.84552051066606,-2.9994777391374683,-11.148,4.617,0.00262110233496,-0.0476039,122.6943 /L,57.1794,31.552027,103.03592,-2.723348,n.a.,n.a.,7725600.0,3,2024,30,-66.02631594318147,4.0
2147,2024-03-30 11:00:00,245.03320833333333,-24.291611111111113,247.33633477443854,-2.7944440473235943,-11.135,4.626,0.00261995352694,-0.0478813,122.2093 /L,57.6638,31.577282,102.78911,-2.738257,n.a.,n.a.,7729200.0,3,2024,30,-66.51206894303282,4.0
2148,2024-03-30 12:00:00,245.60329166666668,-24.174944444444446,247.83006498605909,-2.5929713745266523,-11.122,4.635,0.00261879805982,-0.0481575,121.7239 /L,58.1486,31.602751,102.54057,-2.753081,n.a.,n.a.,7732800.0,3,2024,30,-67.00082250046867,4.0
2149,2024-03-30 13:00:00,246.175,-24.060444444444443,248.32674076857361,-2.395139262494037,-11.108,4.644,0.00261763596135,-0.0484325,121.2380 /L,58.6339,31.628436,102.29031,-2.767817,n.a.,n.a.,7736400.0,3,2024,30,-67.4926081386699,4.0
2150,2024-03-30 14:00:00,246.74825,-25.948083333333333,249.14130691072128,-4.175968760666543,-11.095,4.653,0.00261646726059,-0.0487063,120.7517 /L,59.1195,31.654336,102.03836,-2.782462,n.a.,n.a.,7740000.0,3,2024,30,-68.34967209006632,4.0
2151,2024-03-30 15:00:00,247.32304166666665,-25.83788888888889,249.63618373767412,-3.9866755124746827,-11.082,4.662,0.00261529198787,-0.0489788,120.2650 /L,59.6057,31.680454,101.78474,-2.797012,n.a.,n.a.,7743600.0,3,2024,30,-68.83986418721395,4.0
2152,2024-03-30 16:00:00,247.89941666666667,-25.729916666666668,250.1338839879199,-3.801154672152622,-11.069,4.671,0.00261411017479,-0.0492499,119.7778 /L,60.0923,31.706788,101.52946,-2.811464,n.a.,n.a.,7747200.0,3,2024,30,-69.3329694164684,4.0
2153,2024-03-30 17:00:00,248.47729166666667,-25.62413888888889,250.63430850314305,-3.6194203039650628,-11.055,4.680,0.00261292185432,-0.0495197,119.2902 /L,60.5793,31.733341,101.27255,-2.825815,n.a.,n.a.,7750800.0,3,2024,30,-69.82888898554843,4.0
2154,2024-03-30 18:00:00,249.05675,-25.520611111111112,251.1375187147631,-3.4415463316964456,-11.042,4.689,0.00261172706077,-0.049788,118.8022 /L,61.0668,31.760111,101.01401,-2.840063,n.a.,n.a.,7754400.0,3,2024,30,-70.32768608204232,4.0
2155,2024-03-30 19:00:00,249.63770833333334,-25.419333333333334,251.64341804589327,-3.267573700045503,-11.028,4.698,0.00261052582979,-0.0500548,118.3137 /L,61.5548,31.787101,100.75389,-2.854202,n.a.,n.a.,7758000.0,3,2024,30,-70.82926513937069,4.0
2156,2024-03-30 20:00:00,250.22016666666667,-25.32033333333333,252.1519875463001,-3.0975595438961734,-11.015,4.707,0.00260931819846,-0.05032,117.8247 /L,62.0432,31.81431,100.49219,-2.868231,n.a.,n.a.,7761600.0,3,2024,30,-71.33360858375151,4.0
2157,2024-03-30 21:00:00,250.80416666666667,-25.22363888888889,252.66324473852404,-2.931556034449175,-11.001,4.716,0.00260810420525,-0.0505836,117.3353 /L,62.5321,31.841739,100.22895,-2.882145,n.a.,n.a.,7765200.0,3,2024,30,-71.84073518456741,4.0
2158,2024-03-30 22:00:00,251.389625,-25.12925,253.17709044786523,-2.7696026991346048,-10.988,4.725,0.00260688389004,-0.0508455,116.8454 /L,63.0214,31.869388,99.964171,-2.895941,n.a.,n.a.,7768800.0,3,2024,30,-72.35054674416546,4.0
2159,2024-03-30 23:00:00,251.97654166666666,-25.037222222222223,253.6935064779017,-2.611783642799568,-10.974,4.734,0.0026056572942,-0.0511056,116.3551 /L,63.5113,31.897258,99.697893,-2.909616,n.a.,n.a.,7772400.0,3,2024,30,-72.86302708952282,4.0
2160,2024-03-31 00:00:00,252.56495833333332,-26.947527777777776,254.45173754646694,-4.443700292503512,-10.96,4.743,0.00260442446056,-0.051364,115.8643 /L,64.0016,31.925349,99.430135,-2.923166,n.a.,n.a.,7776000.0,3,2024,31,-73.6649980634072,4.0
2161,2024-03-31 01:00:00,253.15483333333333,-26.860222222222223,254.96532675436396,-4.295165150305973,-10.946,4.752,0.00260318543343,-0.0516204,115.3730 /L,64.4924,31.953661,99.160923,-2.936588,n.a.,n.a.,7779600.0,3,2024,31,-74.17487517514401,4.0
2162,2024-03-31 02:00:00,253.746125,-26.77530555555556,255.48133769618144,-4.150855416961887,-10.933,4.761,0.00260194025861,-0.051875,114.8812 /L,64.9836,31.982194,98.890282,-2.949878,n.a.,n.a.,7783200.0,3,2024,31,-74.68727471537984,4.0
2163,2024-03-31 03:00:00,254.33883333333333,-26.692777777777778,255.99974197660816,-4.010798679114889,-10.919,4.770,0.00260068898348,-0.0521275,114.3890 /L,65.4754,32.01095,98.618239,-2.963032,n.a.,n.a.,7786800.0,3,2024,31,-75.20216895894202,4.0
2164,2024-03-31 04:00:00,254.93295833333335,-26.612722222222224,256.52051934655054,-3.875105211019209,-10.905,4.779,0.00259943165691,-0.052378,113.8963 /L,65.9676,32.039927,98.344819,-2.976046,n.a.,n.a.,7790400.0,3,2024,31,-75.7195403086819,4.0
2165,2024-03-31 05:00:00,255.52845833333333,-26.535083333333333,257.0435966623799,-3.7437507389167415,-10.891,4.788,0.00259816832937,-0.0526263,113.4031 /L,66.4604,32.069126,98.07005,-2.988918,n.a.,n.a.,7794000.0,3,2024,31,-76.23931505956453,4.0
2166,2024-03-31 06:00:00,256.12533333333334,-26.459944444444442,257.56895152926995,-3.61684476554431,-10.877,4.797,0.00259689905293,-0.0528725,112.9094 /L,66.9537,32.098547,97.79396,-3.001643,n.a.,n.a.,7797600.0,3,2024,31,-76.76147345081321,4.0
2167,2024-03-31 07:00:00,256.7235416666667,-26.387249999999998,258.09650971165803,-3.4943617975090464,-10.862,4.806,0.00259562388123,-0.0531163,112.4152 /L,67.4474,32.128191,97.516578,-3.014217,n.a.,n.a.,7801200.0,3,2024,31,-77.28594065650736,4.0
2168,2024-03-31 08:00:00,257.323125,-26.31711111111111,258.6262863717251,-3.3764348923788643,-10.848,4.815,0.00259434286954,-0.0533579,111.9205 /L,67.9417,32.158056,97.237933,-3.026637,n.a.,n.a.,7804800.0,3,2024,31,-77.81273502727946,4.0
2169,2024-03-31 09:00:00,257.924,-26.249444444444446,259.15816633212495,-3.2630131799154847,-10.834,4.824,0.00259305607479,-0.053597,111.4253 /L,68.4365,32.188143,96.958054,-3.038899,n.a.,n.a.,7808400.0,3,2024,31,-78.34174019827746,4.0
2170,2024-03-31 10:00:00,258.52616666666665,-26.18436111111111,259.69212511909353,-3.1542320754902313,-10.82,4.833,0.00259176355552,-0.0538337,110.9296 /L,68.9317,32.218452,96.676973,-3.050998,n.a.,n.a.,7812000.0,3,2024,31,-78.87293495217884,4.0
2171,2024-03-31 11:00:00,259.129625,-26.121805555555554,260.2281233845494,-3.0500606433697794,-10.805,4.842,0.00259046537199,-0.0540678,110.4334 /L,69.4276,32.248983,96.394719,-3.062933,n.a.,n.a.,7815600.0,3,2024,31,-79.40627920990568,4.0
2172,2024-03-31 12:00:00,259.7343333333333,-26.061833333333333,260.76609271078814,-2.95058103783064,-10.791,4.851,0.00258916158614,-0.0542994,109.9367 /L,69.9239,32.279736,96.111326,-3.074697,n.a.,n.a.,7819200.0,3,2024,31,-79.94170654480789,4.0
2173,2024-03-31 13:00:00,260.34029166666664,-26.004472222222223,261.3059987063993,-2.8558443097089516,-10.776,4.860,0.00258785226158,-0.0545282,109.4395 /L,70.4208,32.310709,95.826824,-3.086287,n.a.,n.a.,7822800.0,3,2024,31,-80.47918380038125,4.0
2174,2024-03-31 14:00:00,260.9474583333333,-27.949694444444443,261.9734756854744,-4.76184740535092,-10.761,4.869,0.00258653746367,-0.0547543,108.9417 /L,70.9181,32.341903,95.541246,-3.0977,n.a.,n.a.,7826400.0,3,2024,31,-81.19220457696804,4.0
2175,2024-03-31 15:00:00,261.55583333333334,-27.897527777777775,262.50865885113564,-4.677152253845203,-10.747,4.878,0.00258521725954,-0.0549776,108.4435 /L,71.4161,32.373318,95.254627,-3.108932,n.a.,n.a.,7830000.0,3,2024,31,-81.72520131773238,4.0
2176,2024-03-31 16:00:00,262.1653333333333,-27.84802777777778,263.04553280203334,-4.597294970126297,-10.732,4.887,0.002583891718,-0.055198,107.9447 /L,71.9145,32.404953,94.966999,-3.119978,n.a.,n.a.,7833600.0,3,2024,31,-82.26000444519771,4.0
2177,2024-03-31 17:00:00,262.7760416666667,-27.801166666666667,263.5841310397672,-4.522264248612079,-10.717,4.897,0.00258256090969,-0.0554154,107.4453 /L,72.4135,32.436807,94.678397,-3.130834,n.a.,n.a.,7837200.0,3,2024,31,-82.79664718003127,4.0
2178,2024-03-31 18:00:00,263.38783333333333,-27.756999999999998,264.1243064073399,-4.452141298934795,-10.702,4.906,0.002581224907,-0.0556297,106.9455 /L,72.9131,32.46888,94.388857,-3.141497,n.a.,n.a.,7840800.0,3,2024,31,-83.33498435629477,4.0
2179,2024-03-31 19:00:00,264.0007083333333,-27.7155,264.6660175786577,-4.3869172124505,-10.687,4.915,0.00257988378413,-0.055841,106.4451 /L,73.4132,32.501171,94.098413,-3.151962,n.a.,n.a.,7844400.0,3,2024,31,-83.87497444602434,4.0
2180,2024-03-31 20:00:00,264.61466666666666,-27.676694444444443,265.2092254078878,-4.326638133029288,-10.672,4.924,0.00257853761709,-0.056049,105.9441 /L,73.9138,32.53368,93.807102,-3.162225,n.a.,n.a.,7848000.0,3,2024,31,-84.41657942191588,4.0
2181,2024-03-31 21:00:00,265.22970833333335,-27.64061111111111,265.7538899057953,-4.271349770419758,-10.657,4.933,0.0025771864837,-0.0562538,105.4427 /L,74.415,32.566406,93.51496,-3.172283,n.a.,n.a.,7851600.0,3,2024,31,-84.95976040308913,4.0
2182,2024-03-31 22:00:00,265.84575,-27.60725,266.299895430186,-4.221071752929481,-10.642,4.942,0.00257583046363,-0.0564552,104.9406 /L,74.9168,32.599347,93.222025,-3.182131,n.a.,n.a.,7855200.0,3,2024,31,-85.504402251644,4.0
2183,2024-03-31 23:00:00,266.46279166666665,-27.576638888888887,266.84720061500104,-4.175847919635038,-10.627,4.951,0.00257446963841,-0.0566532,104.4380 /L,75.4191,32.632504,92.928334,-3.191765,n.a.,n.a.,7858800.0,3,2024,31,-86.05046466538448,4.0
2184,2024-04-01 00:00:00,267.08079166666664,-27.54877777777778,267.3957257008289,-4.135694607455917,-10.611,4.960,0.00257310409139,-0.0568477,103.9349 /L,75.922,32.665875,92.633924,-3.20118,n.a.,n.a.,7862400.0,4,2024,1,-86.59786829988171,4.0
2185,2024-04-01 01:00:00,267.69975,-27.523694444444445,267.94542806818686,-4.100654196865823,-10.596,4.969,0.00257173390782,-0.0570386,103.4312 /L,76.4255,32.699459,92.338835,-3.210374,n.a.,n.a.,7866000.0,4,2024,1,-87.14657156487642,4.0
2186,2024-04-01 02:00:00,268.319625,-27.501388888888886,268.49622695892816,-4.070741217431923,-10.58,4.979,0.00257035917487,-0.0572258,102.9269 /L,76.9296,32.733256,92.043105,-3.219342,n.a.,n.a.,7869600.0,4,2024,1,-87.69649407412338,4.0
2187,2024-04-01 03:00:00,268.940375,-27.48188888888889,269.0480415214104,-4.045996811540448,-10.564,4.988,0.00256897998153,-0.0574093,102.4221 /L,77.4342,32.767263,91.746774,-3.228079,n.a.,n.a.,7873200.0,4,2024,1,-88.2475559865033,4.0
2188,2024-04-01 04:00:00,269.562,-27.465166666666665,269.6008270444723,-4.026405283033856,-10.549,4.997,0.00256759641876,-0.057589,101.9167 /L,77.9394,32.80148,91.449881,-3.236581,n.a.,n.a.,7876800.0,4,2024,1,-88.79971222708777,4.0
2189,2024-04-01 05:00:00,270.18445833333334,-27.451277777777776,270.15450190298503,-4.012033672576423,-10.533,5.006,0.00256620857938,-0.0577648,101.4107 /L,78.4452,32.835905,91.152467,-3.244845,n.a.,n.a.,7880400.0,4,2024,1,-89.3528828029428,4.0
2190,2024-04-01 06:00:00,270.8077083333333,-27.44022222222222,270.70898360201744,-4.002892272288249,-10.517,5.015,0.00256481655818,-0.0579366,100.9042 /L,78.9515,32.870538,90.854572,-3.252866,n.a.,n.a.,7884000.0,4,2024,1,-89.90698548985797,4.0
2191,2024-04-01 07:00:00,271.43170833333335,-27.432,271.26418945924667,-3.9989901682406224,-10.501,5.025,0.00256342045186,-0.0581043,100.3970 /L,79.4585,32.905376,90.556237,-3.26064,n.a.,n.a.,7887600.0,4,2024,1,-90.46193784734511,4.0
2192,2024-04-01 08:00:00,272.0565,-27.42663888888889,271.82011037707946,-4.000364066871352,-10.485,5.034,0.00256202035907,-0.0582679,99.8893 /L,79.9661,32.940418,90.257503,-3.268163,n.a.,n.a.,7891200.0,4,2024,1,-91.01773166122938,4.0
2193,2024-04-01 09:00:00,272.68195833333334,-27.42413888888889,272.37658888734694,-4.007020200502176,-10.469,5.043,0.00256061638039,-0.0584273,99.3810 /L,80.4742,32.975663,89.958413,-3.275431,n.a.,n.a.,7894800.0,4,2024,1,-91.57420965823249,4.0
2194,2024-04-01 10:00:00,273.308125,-27.424500000000002,272.9336156979547,-4.018965692648453,-10.452,5.052,0.00255920861837,-0.0585824,98.8721 /L,80.983,33.011109,89.659007,-3.282439,n.a.,n.a.,7898400.0,4,2024,1,-92.13136271986976,4.0
2195,2024-04-01 11:00:00,273.9349583333333,-27.42775,273.4911065431341,-4.036233465310515,-10.436,5.062,0.00255779717752,-0.0587331,98.3627 /L,81.4923,33.046754,89.359328,-3.289184,n.a.,n.a.,7902000.0,4,2024,1,-92.68910739462444,4.0
2196,2024-04-01 12:00:00,274.56241666666665,-27.43386111111111,274.0489784010433,-4.058799663831184,-10.42,5.071,0.00255638216432,-0.0588793,97.8526 /L,82.0023,33.082597,89.059418,-3.295661,n.a.,n.a.,7905600.0,4,2024,1,-93.24736011214932,4.0
2197,2024-04-01 13:00:00,275.1904166666667,-27.442888888888888,274.60710867092865,-4.086721150969428,-10.403,5.080,0.00255496368723,-0.059021,97.3419 /L,82.5129,33.118635,88.759321,-3.301866,n.a.,n.a.,7909200.0,4,2024,1,-93.80599967145743,4.0
2198,2024-04-01 14:00:00,275.8190416666667,-27.454833333333333,275.1655242588151,-4.120003336311901,-10.386,5.090,0.00255354185664,-0.0591581,96.8306 /L,83.0241,33.154867,88.459079,-3.307796,n.a.,n.a.,7912800.0,4,2024,1,-94.36505310063352,4.0
2199,2024-04-01 15:00:00,276.4481666666667,-27.46966666666667,275.72406813288006,-4.158616272606558,-10.369,5.099,0.00255211678502,-0.0592904,96.3187 /L,83.5359,33.19129,88.158735,-3.313445,n.a.,n.a.,7916400.0,4,2024,1,-94.92436269446372,4.0
2200,2024-04-01 16:00:00,277.07775,-27.487444444444446,276.28265385718,-4.202614347747471,-10.353,5.109,0.00255068858671,-0.0594179,95.8062 /L,84.0484,33.227902,87.858334,-3.31881,n.a.,n.a.,7920000.0,4,2024,1,-95.48384334697155,4.0
